,0,1,2,3
0.26,0.47111602011574544,0.833913716529988,0.48927554146246377,
0.265,0.47111602011574544,0.833913716529988,0.48927554146246377,
0.27,0.47111602011574544,0.833913716529988,0.48927554146246377,
0.275,0.47111602011574544,0.833913716529988,0.48927554146246377,
0.28,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.28500000000000003,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.29,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.295,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.3,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.305,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.31,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.315,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.32,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.325,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.33,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.335,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.34,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.34500000000000003,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.35000000000000003,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.355,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.36,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.365,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.37,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.375,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.38,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.385,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.39,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.395,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.4,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.405,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.41000000000000003,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.41500000000000004,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.42,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.425,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.43,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.435,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.44,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.445,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.45,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.455,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.46,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.465,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.47000000000000003,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.47500000000000003,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.48,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.485,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.49,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.495,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.5,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.505,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.51,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.515,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.52,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.525,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.53,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.535,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.54,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.545,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.55,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.555,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.56,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.5650000000000001,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.5700000000000001,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.5750000000000001,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.58,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.585,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.59,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.595,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.6,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.605,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.61,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.615,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.62,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.625,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.63,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.635,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.64,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.645,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.65,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.655,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.66,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.665,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.67,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.675,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.68,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.685,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.6900000000000001,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.6950000000000001,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.7000000000000001,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.705,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.71,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.715,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.72,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.725,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.73,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.735,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.74,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.745,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.75,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.755,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.76,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.765,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.77,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.775,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.78,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.785,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.79,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.795,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.8,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.805,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.81,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.8150000000000001,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.8200000000000001,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.8250000000000001,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.8300000000000001,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.835,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.84,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.845,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.85,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.855,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.86,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.865,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.87,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.875,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.88,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.885,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.89,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.895,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.9,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.905,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.91,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.915,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.92,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.925,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.93,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.935,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.9400000000000001,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.9450000000000001,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.9500000000000001,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.9550000000000001,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.96,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.965,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.97,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.975,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.98,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.985,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.99,0.5907410242998143,0.7650318693695785,0.38910189982874455,
0.995,0.5907410242998143,0.7650318693695785,0.38910189982874455,
